scenario,n_society,alpha,seed,placement,feedback_strength,defense,defense_mode,label,collapse_rate,collapse_day,max_collapse_score,retail_loss_pct_30d,harmful_profit,wealth_transfer,price_dislocation_max,liquidity_stress_max,social_cascade_peak,intervention_cost,utility_loss,false_positive_rate
s1,1000,0.2,2,,nan,0,,no_def,1.0,5,2.1516443129261944,0.005263758843080141,170201.27817143686,4.04181886094543,0.5083493148938355,2.033397259575342,1.0,0.0,0.0,0.0
s1,1000,0.2,3,,nan,0,,no_def,1.0,5,3.0518139524519605,0.005900912310389802,66624.43507313542,1.4113164111045389,0.7926708466855779,3.1706833867423114,1.0,0.0,0.0,0.0
s1,1000,0.2,4,,nan,0,,no_def,1.0,4,2.18371287141676,0.005663063857683679,98853.3295478709,2.1819754295580234,0.5213046938574386,2.0852187754297544,1.0,0.0,0.0,0.0
s1,1000,0.2,5,,nan,0,,no_def,1.0,4,3.1515482746132766,0.005853674998007366,71015.64153296314,1.5164755806638008,0.8232481965512723,3.2929927862050894,1.0,0.0,0.0,0.0
s1,1000,0.0,1,,nan,1,full,defended,0.0,-1,0.49130506209012986,-5.75357453096658e-05,0,0.0,0.15353283190316563,0.6141313276126623,0.0,5.6199999999999966,5.6199999999999966,765.625
s1,1000,0.0,2,,nan,1,full,defended,0.0,-1,0.48472510300952965,-0.00011230234485194086,0,0.0,0.15147659469047803,0.6059063787619121,0.0,5.069999999999997,5.069999999999997,650.7936507936508
s1,1000,0.0,3,,nan,1,full,defended,0.0,-1,0.5396111302420172,3.3220712071098385e-05,0,0.0,0.16862847820063037,0.6745139128025215,0.0,4.369999999999999,4.369999999999999,483.8709677419355
s1,1000,0.0,4,,nan,1,full,defended,0.0,-1,0.8905726082781384,0.0007799366294063628,0,0.0,0.2783039400869182,1.1132157603476731,0.0,5.509999999999993,5.509999999999993,493.82716049382714
s1,1000,0.0,5,,nan,1,full,defended,0.0,-1,0.4685895319014108,-3.0060320578143e-05,0,0.0,0.14643422871919087,0.5857369148767635,0.0,5.039999999999996,5.039999999999996,562.5
s1,1000,0.005,1,,nan,1,full,defended,0.0,-1,0.7544402154023127,-9.604191633100486e-05,-1382.8168092609558,-1.4470407198648783,0.22527451336420612,0.9010980534568245,0.06733668341708543,7.739999999999989,7.739999999999989,729.6
s1,1000,0.005,2,,nan,1,full,defended,0.0,-1,0.8407599436867687,0.00028380627234714413,-1720.1150935990736,-0.6091334323734392,0.24477792593816414,0.9791117037526567,0.11457286432160804,7.399999999999989,7.399999999999989,669.5176470588235
s1,1000,0.005,3,,nan,1,full,defended,0.0,-1,0.7704033769960265,-6.952109882261735e-05,-5810.060980503098,-8.399259168408879,0.24072122341873392,0.9628848936749359,0.11557788944723618,6.289999999999992,6.289999999999992,490.13953488372096
s1,1000,0.005,4,,nan,1,full,defended,0.0,-1,0.9460963398747023,0.0006658233045756667,-4099.861204044602,-0.6188524032331466,0.28548454693672104,1.1419381877468844,0.06432160804020101,7.3299999999999885,7.3299999999999885,666.3295454545455
s1,1000,0.005,5,,nan,1,full,defended,1.0,4,1.0112272728968856,-7.525779580014135e-05,-4302.955262403673,-5.746352397370371,0.31001815584489645,1.2400726233795858,0.0592964824120603,6.629999999999991,6.629999999999991,579.4705882352941
s1,1000,0.01,1,,nan,1,full,defended,0.0,-1,0.9070174380416053,-0.00018929250213533942,-3058.2394701704034,-1.6319350967959898,0.24516340103377926,0.980653604135117,0.24545454545454545,7.989999999999988,7.989999999999988,725.5057471264367
s1,1000,0.01,2,,nan,1,full,defended,0.0,-1,0.9433812865140375,0.0002412222100175315,-2071.8743496015086,-0.8675827873323757,0.24853515166782458,0.9941406066712983,0.295959595959596,7.309999999999989,7.309999999999989,647.6941176470589
s1,1000,0.01,3,,nan,1,full,defended,0.0,-1,0.8067897100580863,-0.00012244848957341728,-9180.50518566568,-7.5731743148358275,0.24269461910184756,0.9707784764073901,0.25656565656565655,6.769999999999991,6.769999999999991,517.3409090909091
s1,1000,0.01,4,,nan,1,full,defended,0.0,-1,0.9509535497841418,0.00044879537712726175,-7560.188950298994,-1.7015671026143535,0.28365640875157344,1.1346256350062935,0.198989898989899,7.099999999999989,7.099999999999989,626.8068181818181
s1,1000,0.01,5,,nan,1,full,defended,1.0,4,1.1566193688450284,-5.981071895515227e-05,-6998.234910421306,-11.81882491203824,0.34969739408467587,1.3987895763387037,0.2222222222222222,6.769999999999991,6.769999999999991,538.1379310344828
s1,1000,0.02,1,,nan,1,full,defended,1.0,11,1.0027328108107758,-0.00024315806584128616,-2815.4258468020707,-1.1814880609472174,0.24709734047449652,0.988389361897986,0.42448979591836733,8.049999999999988,8.049999999999988,691.3409090909091
s1,1000,0.02,2,,nan,1,full,defended,1.0,9,1.0289084514983249,0.00022406053810323378,-4493.591833158862,-2.0464548678469123,0.24918098260997584,0.9967239304399031,0.463265306122449,7.299999999999989,7.299999999999989,630.3095238095239
s1,1000,0.02,3,,nan,1,full,defended,1.0,9,1.0891470345091057,-0.00012870458993015393,-11413.737189358682,-9.049149379759406,0.26526571125559006,1.0610628450223603,0.5020408163265306,6.729999999999991,6.729999999999991,481.4431818181818
s1,1000,0.02,4,,nan,1,full,defended,1.0,4,1.0623950705030583,0.0005947762308220322,-9989.553266632254,-1.713824657477816,0.3191948945277092,1.2767795781108369,0.3653061224489796,7.2899999999999885,7.2899999999999885,610.2613636363636
s1,1000,0.02,5,,nan,1,full,defended,1.0,4,1.2103702550184416,-8.263099394225496e-05,-10697.731251692516,-13.210602676852575,0.3346249359241525,1.3384997436966097,0.4489795918367347,6.97999999999999,6.97999999999999,506.5168539325843
s1,1000,0.05,1,,nan,1,full,defended,1.0,6,1.2793527922197925,-0.00019696435735864858,-4884.6323402212,-2.6104815723090273,0.2750930239959832,1.100372095983933,0.7989473684210526,8.199999999999989,8.199999999999989,607.5
s1,1000,0.05,2,,nan,1,full,defended,1.0,6,1.2037427163563281,0.0005426255458130648,-5490.632402499206,-1.0651199708266972,0.249451840451219,0.997807361804876,0.8105263157894737,7.399999999999989,7.399999999999989,539.3294117647059
s1,1000,0.05,3,,nan,1,full,defended,1.0,6,1.362334623185361,-0.0001661844034416503,-21910.876591567416,-13.878607224895607,0.30856794929735903,1.234271797189436,0.7842105263157895,6.7799999999999905,6.7799999999999905,442.90909090909093
s1,1000,0.05,4,,nan,1,full,defended,1.0,4,1.166999940289771,0.00028747068628002154,-14500.314612661488,-5.309581044062173,0.32356137591995887,1.2942455036798357,0.708421052631579,7.089999999999989,7.089999999999989,520.3181818181819
s1,1000,0.05,5,,nan,1,full,defended,1.0,4,1.4303986252088592,-6.198166152913319e-05,-20273.633065789472,-34.43061360175189,0.3574771993655477,1.4299087974621907,0.7547368421052632,7.1599999999999895,7.1599999999999895,473.82022471910113
s1,1000,0.1,1,,nan,1,full,defended,1.0,5,1.3967725581655044,-0.0002470855384806378,-6791.959325060248,-3.054254619147019,0.2804418925268586,1.1217675701074343,1.0,8.199999999999989,8.199999999999989,542.625
s1,1000,0.1,2,,nan,1,full,defended,1.0,6,1.2982947857629192,0.0004382318505183276,-3771.1473243758082,-0.95615224881416,0.2493861488678789,0.9975445954715156,1.0,7.399999999999989,7.399999999999989,478.36470588235295
s1,1000,0.1,3,,nan,1,full,defended,1.0,5,1.6255714093692168,-0.00018140352427048814,-32416.894789530896,-19.8556076202029,0.35260103303915974,1.4104041321566392,1.0,6.82999999999999,6.82999999999999,377.6363636363636
s1,1000,0.1,4,,nan,1,full,defended,1.0,4,1.4027927692395716,0.0003259878261085186,-26346.8657208262,-8.98018051619427,0.32356414992664284,1.2942565997065714,1.0,7.229999999999989,7.229999999999989,447.8636363636364
s1,1000,0.1,5,,nan,1,full,defended,1.0,4,1.6423857008803047,-7.915011840375761e-05,-32076.775401717052,-45.029448188129756,0.3669467977956533,1.4677871911826132,0.9866666666666667,7.309999999999989,7.309999999999989,424.6179775280899
s1,1000,0.2,1,,nan,1,full,defended,1.0,5,1.3920282866322111,-0.00020428047715639696,-9567.254767397419,-5.854239536600907,0.279095078167961,1.116380312671844,1.0,8.199999999999989,8.199999999999989,462.46590909090907
s1,1000,0.2,2,,nan,1,full,defended,1.0,5,1.2843919487793793,0.00038600350434845313,1363.8833624813706,0.4416680636046006,0.2449274597358361,0.9797098389433443,1.0,7.449999999999989,7.449999999999989,402.2470588235294
s1,1000,0.2,3,,nan,1,full,defended,1.0,5,1.7528199250591752,-0.0001888926103399135,-47770.59109096788,-31.61226834456651,0.3910936894184091,1.5643747576736367,1.0,6.7799999999999905,6.7799999999999905,314.77272727272725
s1,1000,0.2,4,,nan,1,full,defended,1.0,4,1.3590047010144755,0.0006115002912149066,-23901.54436979443,-4.885840757799908,0.3235641499578534,1.2942565998314137,1.0,7.279999999999989,7.279999999999989,378.82954545454544
s1,1000,0.2,5,,nan,1,full,defended,1.0,4,1.7702101550563867,-8.515714769193436e-05,-54371.53158563748,-79.81058117154865,0.3956462900554708,1.5825851602218832,1.0,7.309999999999989,7.309999999999989,350.0674157303371
