scenario,n_society,alpha,seed,n_harmful,placement,feedback_strength,social_mean_degree,retail_wealth_scale,retail_risk_appetite,asset_liquidity_scale,n_llm_leaders,llm_provider,llm_model,llm_backend,defense,defense_mode,label,collapse_rate,collapse_day,primary_metric,primary_failure_rate,primary_failure_day,primary_failure_score_max,max_collapse_score,retail_loss_pct_30d,harmful_profit,wealth_transfer,price_dislocation_max,liquidity_stress_max,social_cascade_peak,intervention_cost,utility_loss,false_positive_rate,wash_share_max,volume_distortion_max,volume_signal_z_max,cancel_rate_max,spoof_depth_to_liquidity_max,withdrawal_loss_max
s3,500,0.0,17,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.11143019069051602,-0.00015595073230732234,0,0.0,0.03482193459078627,0.139287738363145,0.0,0.0,0.0,0.0,0.0,0.0,2.182614710986401,0.0,0.0,0.0
s3,500,0.0,18,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.1463557300653008,0.013696492141368427,0,0.0,0.04573616564540651,0.182944662581626,0.0,0.0,0.0,0.0,0.0,0.0,1.7730870859552816,0.0,0.0,0.0
s3,500,0.0,19,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.09255268434570252,0.0181563364607973,0,0.0,0.026736953768494626,0.10694781507397844,0.0,0.0,0.0,0.0,0.0,0.0,1.6953873725187094,0.0,0.0,0.0
s3,500,0.0,20,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.11050845232043505,-0.00035002264223191887,0,0.0,0.03453389135013593,0.13813556540054384,0.0,0.0,0.0,0.0,0.0,0.0,1.6950190620075762,0.0,0.0,0.0
s3,500,0.0,21,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.12763571279740504,0.00022685040547121315,0,0.0,0.03982967803742028,0.15931871214968107,0.0,0.0,0.0,0.0,0.0,0.0,1.7500106296010587,0.0,0.0,0.0
s3,500,0.0,22,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.10836960935642202,0.011942768913288973,0,0.0,0.030384436604219724,0.12153774641687898,0.0,0.0,0.0,0.0,0.0,0.0,1.902372950850241,0.0,0.0,0.0
s3,500,0.0,23,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.1396294713775278,0.01844347341789361,0,0.0,0.04001074473374866,0.16004297893499464,0.0,0.0,0.0,0.0,0.0,0.0,3.1715724554825107,0.0,0.0,0.0
s3,500,0.0,24,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.07254288402452333,0.0014552009194258601,0,0.0,0.02221701394950627,0.08886805579802504,0.0,0.0,0.0,0.0,0.0,0.0,1.9885288662799139,0.0,0.0,0.0
s3,500,0.0,25,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.13302769305028683,0.007819131435526535,0,0.0,0.03979056980886306,0.15916227923545234,0.0,0.0,0.0,0.0,0.0,0.0,2.0288164523125425,0.0,0.0,0.0
s3,500,0.0,26,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.11540372828576506,0.000474988510492444,0,0.0,0.0359152250680019,0.1436609002720075,0.0,0.0,0.0,0.0,0.0,0.0,2.0900446440774516,0.0,0.0,0.0
s3,500,0.0,27,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.10669542169736745,0.014390291727209837,0,0.0,0.028987402623589124,0.11594961049435648,0.0,0.0,0.0,0.0,0.0,0.0,2.487496059249123,0.0,0.0,0.0
s3,500,0.0,28,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.11535084727426667,0.01926800669055879,0,0.0,0.03604713977320832,0.14418855909283335,0.0,0.0,0.0,0.0,0.0,0.0,2.5528562122875487,0.0,0.0,0.0
s3,500,0.0,29,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.10290424506634911,0.010846796146064624,0,0.0,0.03215757658323411,0.12863030633293637,0.0,0.0,0.0,0.0,0.0,0.0,1.5198000440697654,0.0,0.0,0.0
s3,500,0.0,30,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.12249622137516064,0.009565208802075311,0,0.0,0.036714032529540586,0.14685613011816234,0.0,0.0,0.0,0.0,0.0,0.0,2.368814812798909,0.0,0.0,0.0
s3,500,0.001,1,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.09383885751370319,0.01256655812738482,0,0.0,0.025118521375832186,0.10047408550332881,0.0,0.0,0.0,0.0,0.0,0.0,2.6804697486118774,0.0,0.0,0.0
s3,500,0.001,2,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.1657036071036279,0.00041922519056126475,0,0.0,0.05178237721988371,0.20712950887953485,0.0,0.0,0.0,0.0,0.0,0.0,1.9550423047474583,0.0,0.0,0.0
s3,500,0.001,3,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.12966278393624253,0.013184610968244076,0,0.0,0.03778962278044112,0.1511584911217645,0.0,0.0,0.0,0.0,0.0,0.0,2.3989404786972273,0.0,0.0,0.0
s3,500,0.001,4,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.07181816616940408,0.011015816654479876,0,0.0,0.02128409472066084,0.08513637888264336,0.0,0.0,0.0,0.0,0.0,0.0,1.180679524700553,0.0,0.0,0.0
s3,500,0.001,5,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.0835812393386342,0.008385207218615711,0,0.0,0.02444712163839135,0.09778848655356542,0.0,0.0,0.0,0.0,0.0,0.0,2.2489017467393277,0.0,0.0,0.0
s3,500,0.001,6,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.10986925579251366,0.013647131458478793,0,0.0,0.029898916416735102,0.11959566566694035,0.0,0.0,0.0,0.0,0.0,0.0,2.4404958559089316,0.0,0.0,0.0
s3,500,0.001,7,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.11354590673975445,0.010311388346508145,0,0.0,0.034213108951352496,0.13685243580540996,0.0,0.0,0.0,0.0,0.0,0.0,1.9095714378722237,0.0,0.0,0.0
s3,500,0.001,8,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.11234359562332769,-0.0004991572388963774,0,0.0,0.035090050493143364,0.14036020197257337,0.0,0.0,0.0,0.0,0.0,0.0,2.384751882726182,0.0,0.0,0.0
s3,500,0.001,9,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.1067486132725195,0.010705938385805674,0,0.0,0.030824330877731353,0.12329732351092537,0.0,0.0,0.0,0.0,0.0,0.0,2.5194404512069615,0.0,0.0,0.0
s3,500,0.001,10,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.16350046475759542,0.013819373291546852,0,0.0,0.04904034299115749,0.19616137196463002,0.0,0.0,0.0,0.0,0.0,0.0,1.8433738077547435,0.0,0.0,0.0
s3,500,0.001,11,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.1050904668236655,0.013097800299250334,0,0.0,0.031518535432765234,0.1260741417310609,0.0,0.0,0.0,0.0,0.0,0.0,1.841801930333938,0.0,0.0,0.0
s3,500,0.001,12,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.08671980884252858,0.000715448314830102,0,0.0,0.02686521307933363,0.1074608523173346,0.0,0.0,0.0,0.0,0.0,0.0,2.746707610855471,0.0,0.0,0.0
s3,500,0.001,13,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.13444440545639927,0.00013736413718704133,0,0.0,0.04196417706585375,0.16785670826341503,0.0,0.0,0.0,0.0,0.0,0.0,2.064455653479412,0.0,0.0,0.0
s3,500,0.001,14,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.09834765964735298,0.01297082973629646,0,0.0,0.02944246096813218,0.11776984387252876,0.0,0.0,0.0,0.0,0.0,0.0,2.5732673633786782,0.0,0.0,0.0
s3,500,0.001,15,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.10204129250594526,0.014525084742870368,0,0.0,0.029062604278942934,0.11625041711577166,0.0,0.0,0.0,0.0,0.0,0.0,1.963548486242879,0.0,0.0,0.0
s3,500,0.001,16,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.12220642282041204,0.011532034242913127,0,0.0,0.03709972483324853,0.14839889933299388,0.0,0.0,0.0,0.0,0.0,0.0,2.547835167624038,0.0,0.0,0.0
s3,500,0.001,17,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.11143019069051602,-0.00015595073230732234,0,0.0,0.03482193459078627,0.139287738363145,0.0,0.0,0.0,0.0,0.0,0.0,2.182614710986401,0.0,0.0,0.0
s3,500,0.001,18,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.1463557300653008,0.013696492141368427,0,0.0,0.04573616564540651,0.182944662581626,0.0,0.0,0.0,0.0,0.0,0.0,1.7730870859552816,0.0,0.0,0.0
s3,500,0.001,19,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.09255268434570252,0.0181563364607973,0,0.0,0.026736953768494626,0.10694781507397844,0.0,0.0,0.0,0.0,0.0,0.0,1.6953873725187094,0.0,0.0,0.0
s3,500,0.001,20,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.11050845232043505,-0.00035002264223191887,0,0.0,0.03453389135013593,0.13813556540054384,0.0,0.0,0.0,0.0,0.0,0.0,1.6950190620075762,0.0,0.0,0.0
s3,500,0.001,21,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.12763571279740504,0.00022685040547121315,0,0.0,0.03982967803742028,0.15931871214968107,0.0,0.0,0.0,0.0,0.0,0.0,1.7500106296010587,0.0,0.0,0.0
s3,500,0.001,22,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.10836960935642202,0.011942768913288973,0,0.0,0.030384436604219724,0.12153774641687898,0.0,0.0,0.0,0.0,0.0,0.0,1.902372950850241,0.0,0.0,0.0
s3,500,0.001,23,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.1396294713775278,0.01844347341789361,0,0.0,0.04001074473374866,0.16004297893499464,0.0,0.0,0.0,0.0,0.0,0.0,3.1715724554825107,0.0,0.0,0.0
s3,500,0.001,24,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.07254288402452333,0.0014552009194258601,0,0.0,0.02221701394950627,0.08886805579802504,0.0,0.0,0.0,0.0,0.0,0.0,1.9885288662799139,0.0,0.0,0.0
s3,500,0.001,25,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.13302769305028683,0.007819131435526535,0,0.0,0.03979056980886306,0.15916227923545234,0.0,0.0,0.0,0.0,0.0,0.0,2.0288164523125425,0.0,0.0,0.0
s3,500,0.001,26,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.11540372828576506,0.000474988510492444,0,0.0,0.0359152250680019,0.1436609002720075,0.0,0.0,0.0,0.0,0.0,0.0,2.0900446440774516,0.0,0.0,0.0
s3,500,0.001,27,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.10669542169736745,0.014390291727209837,0,0.0,0.028987402623589124,0.11594961049435648,0.0,0.0,0.0,0.0,0.0,0.0,2.487496059249123,0.0,0.0,0.0
s3,500,0.001,28,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.11535084727426667,0.01926800669055879,0,0.0,0.03604713977320832,0.14418855909283335,0.0,0.0,0.0,0.0,0.0,0.0,2.5528562122875487,0.0,0.0,0.0
s3,500,0.001,29,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.10290424506634911,0.010846796146064624,0,0.0,0.03215757658323411,0.12863030633293637,0.0,0.0,0.0,0.0,0.0,0.0,1.5198000440697654,0.0,0.0,0.0
s3,500,0.001,30,0,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.0,0.12249622137516064,0.009565208802075311,0,0.0,0.036714032529540586,0.14685613011816234,0.0,0.0,0.0,0.0,0.0,0.0,2.368814812798909,0.0,0.0,0.0
s3,500,0.0025,1,1,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.022627416997969517,0.17958540534384831,0.012974961562226816,-146.2492125251083,-0.0022588474951011233,0.02826871306150726,0.27518740516609924,0.0,0.0,0.0,0.0,0.0,0.0,2.507817359420035,0.36363636363636365,1.1313708498984758,0.0
s3,500,0.0025,2,1,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.022627416997969517,0.1707909730308529,0.007294275976940504,-19.552511369853164,-0.0005371799701932695,0.04792529434222301,0.23285088129439166,0.0,0.0,0.0,0.0,0.0,0.0,2.4322845519109095,0.3076923076923077,1.1313708498984758,0.0
s3,500,0.0025,3,1,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.022627416997969517,0.17839221022793442,0.009256958078141166,-224.80285529624962,-0.00486668212427558,0.03816137173598326,0.23285088129439166,0.0,0.0,0.0,0.0,0.0,0.0,2.6819593406324906,0.3076923076923077,1.1313708498984758,0.0
s3,500,0.0025,4,1,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.022627416997969517,0.17353120388333967,0.010814933647427574,-131.4991562512805,-0.0024366803516330483,0.022410639899470938,0.27518740516609924,0.0,0.0,0.0,0.0,0.0,0.0,2.480043788504507,0.36363636363636365,1.1313708498984758,0.0
s3,500,0.0025,5,1,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.022627416997969517,0.14983348898038948,0.01257195906408676,127.05290941107523,0.002025261517493542,0.02489892891999128,0.2162186754876494,0.0,0.0,0.0,0.0,0.0,0.0,1.5084211184100496,0.2857142857142857,1.1313708498984758,0.0
s3,500,0.0025,6,1,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.022627416997969517,0.1884420125964705,0.01524895912232624,116.18687177290849,0.0015269201033511484,0.029446591730767257,0.30270614568270915,0.0,0.0,0.0,0.0,0.0,0.0,2.972580123040566,0.4,1.1313708498984758,0.0
s3,500,0.0025,7,1,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.022627416997969517,0.168857697414917,0.00572402741913973,431.19432550157217,0.015096309320309977,0.03267447419820533,0.2522551214022576,0.0,0.0,0.0,0.0,0.0,0.0,1.5001056728924336,0.3333333333333333,1.1313708498984758,0.0
s3,500,0.0025,8,1,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.022627416997969517,0.17366951586542143,-0.00025078848499379203,128.28384719626047,0.10250943463975318,0.036624312065084166,0.27518740516609924,0.0,0.0,0.0,0.0,0.0,0.0,2.4849098996928096,0.36363636363636365,1.1313708498984758,0.0
s3,500,0.0025,9,1,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.022627416997969517,0.13641071958022843,0.0067094815253302496,-185.4373653282455,-0.005538698708487446,0.03102435805122012,0.2162186754876494,0.0,0.0,0.0,0.0,0.0,0.0,2.2630536178187945,0.2857142857142857,1.1313708498984758,0.0
s3,500,0.0025,10,1,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.022627416997969517,0.1542761973657824,0.008611780597486782,-223.23677092522848,-0.0051948406411773795,0.04705549732148212,0.23285088129439166,0.0,0.0,0.0,0.0,0.0,0.0,3.0107796663352775,0.3076923076923077,1.1313708498984758,0.0
s3,500,0.0025,11,1,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.022627416997969517,0.1778876821314351,0.015827798759899397,-164.34356242379727,-0.0020808061909086905,0.034384618626923706,0.27518740516609924,0.0,0.0,0.0,0.0,0.0,0.0,2.208966631298865,0.36363636363636365,1.1313708498984758,0.0
s3,500,0.0025,12,1,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.022627416997969517,0.15430977788234668,0.008973454673015484,113.29788520369766,0.002530239226933006,0.025799063234758026,0.23285088129439166,0.0,0.0,0.0,0.0,0.0,0.0,1.7793139290362288,0.3076923076923077,1.1313708498984758,0.0
s3,500,0.0025,13,1,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.022627416997969517,0.17188836932209506,0.0013885124971270786,113.98616987308196,0.016451360619013766,0.04289792310885887,0.27518740516609924,0.0,0.0,0.0,0.0,0.0,0.0,1.4715942095300516,0.36363636363636365,1.1313708498984758,0.0
s3,500,0.0025,14,1,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.022627416997969517,0.15964915471899652,0.012258469978210616,-120.70968967033696,-0.001973355452532658,0.03071351776247466,0.23285088129439166,0.0,0.0,0.0,0.0,0.0,0.0,1.8662066079414696,0.3076923076923077,1.1313708498984758,0.0
s3,500,0.0025,15,1,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.022627416997969517,0.1564518577663555,0.016729658200314832,-574.8786360400263,-0.006886341496493406,0.03056712205935731,0.2522551214022576,0.0,0.0,0.0,0.0,0.0,0.0,2.0154337141384424,0.3333333333333333,1.1313708498984758,0.0
s3,500,0.0025,16,1,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.022627416997969517,0.17318004552279406,0.01288959147548527,-55.368401091553096,-0.0008608396925021513,0.035400877286544154,0.2522551214022576,0.0,0.0,0.0,0.0,0.0,0.0,1.5359015984789262,0.3333333333333333,1.1313708498984758,0.0
s3,500,0.0025,17,1,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.022627416997969517,0.16381717448172048,0.011267441796928174,-194.78462078549637,-0.003464406104678713,0.03311906965581652,0.23285088129439166,0.0,0.0,0.0,0.0,0.0,0.0,1.883922896928113,0.3076923076923077,1.1313708498984758,0.0
s3,500,0.0025,18,1,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.022627416997969517,0.15037822393287148,0.012400694002399225,66.87045668897917,0.0010806567052982022,0.04318855123019362,0.2162186754876494,0.0,0.0,0.0,0.0,0.0,0.0,1.88343664600897,0.2857142857142857,1.1313708498984758,0.0
s3,500,0.0025,19,1,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.022627416997969517,0.15946869555106216,0.015809430461036104,-58.31596156922751,-0.0007392148296257516,0.0296084918139343,0.23285088129439166,0.0,0.0,0.0,0.0,0.0,0.0,2.4005669260936187,0.3076923076923077,1.1313708498984758,0.0
s3,500,0.0025,20,1,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.022627416997969517,0.17221378722572545,-0.00038654477674148244,-85.46807609693496,-0.04431018601698652,0.03532477810491209,0.27518740516609924,0.0,0.0,0.0,0.0,0.0,0.0,1.3394879288558448,0.36363636363636365,1.1313708498984758,0.0
s3,500,0.0025,21,1,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.022627416997969517,0.19895273853476106,0.012287855297216552,215.05260593906132,0.003507260915320889,0.035112325033700334,0.30270614568270915,0.0,0.0,0.0,0.0,0.0,0.0,2.4519385316908004,0.4,1.1313708498984758,0.0
s3,500,0.0025,22,1,,nan,-1,nan,nan,nan,0,,,,0,,,0.0,-1,spoof_liquidity_failure,0.0,-1,0.022627416997969517,0.19292321296508438,-4.253950611667667e-06,-159.67749020500924,-7.522301022325998,0.030311737752562712,0.30270614568270915,0.0,0.0,0.0,0.0,0.0,0.0,2.595372374787056,0.4,1.1313708498984758,0.0
