scenario,alpha,n_society,family,value,n,collapse_rate_mean,collapse_rate_std,collapse_rate_ci_low,collapse_rate_ci_high,collapse_successes,max_collapse_score_mean,max_collapse_score_std,retail_loss_pct_30d_mean,retail_loss_pct_30d_std,price_dislocation_max_mean,price_dislocation_max_std
s1,0.015,1000,retail_wealth_scale,0.5,50,0.5,0.5,0.3664451431682858,0.6335548568317142,25,0.9762458864163703,0.13488124652789102,0.00027409417021719706,0.00044414937841183135,0.2791409735324421,0.04965299375400615
s1,0.015,1000,retail_wealth_scale,1.0,50,0.54,0.49839743177508455,0.4039887139915748,0.6703034780777566,27,1.0288414690497618,0.13505055567314833,0.00018421996282885596,0.0005377273425531191,0.2940468618931488,0.0491431021247635
s1,0.015,1000,retail_wealth_scale,2.0,50,0.6,0.4898979485566356,0.4618143774758936,0.7239161026974346,30,1.1153408403744505,0.24475591679476344,6.623054613868521e-05,0.0005724850563986086,0.31969739768635547,0.07514998337828899
s1,0.015,1000,retail_risk_appetite,0.01,50,0.54,0.49839743177508455,0.4039887139915748,0.6703034780777566,27,1.0188494166973503,0.14097187744686052,9.591783868832713e-05,0.00025828050925609373,0.29284434700425055,0.052166631049575814
s1,0.015,1000,retail_risk_appetite,0.02,50,0.54,0.49839743177508455,0.4039887139915748,0.6703034780777566,27,1.0288414690497618,0.13505055567314833,0.00018421996282885596,0.0005377273425531191,0.2940468618931488,0.0491431021247635
s1,0.015,1000,retail_risk_appetite,0.04,50,0.54,0.49839743177508455,0.4039887139915748,0.6703034780777566,27,1.0889796855074494,0.25786212079011905,0.0003023640854745423,0.0011911126280904592,0.3087091599167371,0.07898075414029575
s1,0.015,1000,social_mean_degree,4,50,0.4,0.4898979485566356,0.27608389730256544,0.5381856225241064,20,0.9557596212262688,0.14393932714003493,6.896955309385802e-05,0.0004723197970160693,0.2908630839757877,0.04874983476422222
s1,0.015,1000,social_mean_degree,8,50,0.54,0.49839743177508455,0.4039887139915748,0.6703034780777566,27,1.0288414690497618,0.13505055567314833,0.00018421996282885596,0.0005377273425531191,0.2940468618931488,0.0491431021247635
s1,0.015,1000,social_mean_degree,12,50,1.0,0.0,0.9286524008666414,1.0,50,1.1041334893134653,0.13949734426433544,0.0003505891750686286,0.0005651132990971592,0.2960911939241987,0.05120807272086912
s1,0.015,1000,social_mean_degree,16,50,1.0,0.0,0.9286524008666414,1.0,50,1.2664472524002361,0.3049348038390055,0.0005944724383412656,0.0005300126597805141,0.31832399714580767,0.0909547970856343
s1,0.015,1000,placement,random,50,0.54,0.49839743177508455,0.4039887139915748,0.6703034780777566,27,1.0288414690497618,0.13505055567314833,0.00018421996282885596,0.0005377273425531191,0.2940468618931488,0.0491431021247635
s1,0.015,1000,placement,high_degree,50,1.0,0.0,0.9286524008666414,1.0,50,2.5995080676019957,0.5247384897956864,0.00356556608936455,0.0006445380273246152,0.6584167642750954,0.1634228026049808
s2,0.001,1000,feedback_strength,0.0,50,0.98,0.13999999999999999,0.8950455641036219,0.9964607407283539,49,1.6117645108246912,0.3303117650813593,0.0021237185365630797,0.000575424500438416,0.48492493601894504,0.10173318484704384
s2,0.001,1000,feedback_strength,0.4,50,0.98,0.13999999999999999,0.8950455641036219,0.9964607407283539,49,1.6246328995993704,0.3246771932594152,0.002142097337497061,0.0005758655491077517,0.4889268492956401,0.09998454931397878
s2,0.001,1000,feedback_strength,0.8,50,0.98,0.13999999999999999,0.8950455641036219,0.9964607407283539,49,1.6395335304456062,0.32508162142536867,0.00217138239341287,0.0005921140451972906,0.4935828169259519,0.10006784392850118
s2,0.001,1000,feedback_strength,1.2,50,0.98,0.13999999999999999,0.8950455641036219,0.9964607407283539,49,1.6488906393381808,0.32304235461649605,0.002192879647434377,0.0006011299715362052,0.496506476737458,0.09945020565242366
s2,0.001,1000,feedback_strength,1.6,50,0.98,0.13999999999999999,0.8950455641036219,0.9964607407283539,49,1.655950744003063,0.3252792644776689,0.0022074598408262686,0.0006043563654805331,0.4987121933641717,0.10017585452056951
s2,0.001,1000,asset_liquidity_scale,0.5,50,1.0,0.0,0.9286524008666414,1.0,50,2.029113554682858,0.4369299315383288,0.002401741669248089,0.0007037429393465611,0.614891462671701,0.1356094430749692
s2,0.001,1000,asset_liquidity_scale,0.75,50,1.0,0.0,0.9286524008666414,1.0,50,1.8260517778118897,0.3608456383790729,0.002297031914329669,0.0006286353050455283,0.5518254178238446,0.11115252226962513
s2,0.001,1000,asset_liquidity_scale,1.0,50,0.98,0.13999999999999999,0.8950455641036219,0.9964607407283539,49,1.6370870361002556,0.324557496980512,0.0021682078753391225,0.0005849747054226231,0.49281838920893584,0.09989048290979916
s2,0.001,1000,asset_liquidity_scale,1.5,50,0.92,0.2712931993250107,0.8116175308165717,0.968450485911407,46,1.376222403271284,0.2878761713260505,0.0019527514468713834,0.0005273844324036125,0.4120790473578804,0.08762709125929562
s2,0.001,1000,asset_liquidity_scale,2.0,50,0.76,0.4270831300812525,0.6258731624205708,0.8570260860300828,38,1.2212374427098585,0.2418863560597433,0.00176428373309327,0.0005194824538030023,0.36372665473631677,0.07379079730772743
s2,0.001,1000,retail_wealth_scale,0.5,50,0.76,0.4270831300812525,0.6258731624205708,0.8570260860300828,38,1.2212374427098585,0.2418863560597433,0.00176428373309327,0.0005194824538030023,0.36372665473631677,0.07379079730772743
s2,0.001,1000,retail_wealth_scale,1.0,50,0.98,0.13999999999999999,0.8950455641036219,0.9964607407283539,49,1.6370870361002556,0.324557496980512,0.0021682078753391225,0.0005849747054226231,0.49281838920893584,0.09989048290979916
s2,0.001,1000,retail_wealth_scale,2.0,50,1.0,0.0,0.9286524008666414,1.0,50,2.029113554682858,0.4369299315383288,0.002401741669248089,0.0007037429393465611,0.614891462671701,0.1356094430749692
s2,0.001,1000,retail_risk_appetite,0.01,50,0.7,0.458257569495584,0.562496495355466,0.8089644649911906,35,1.1676546137658388,0.24749453855531872,0.0009250569211923749,0.0002645219528266004,0.34818785190964385,0.07481908729262583
s2,0.001,1000,retail_risk_appetite,0.02,50,0.98,0.13999999999999999,0.8950455641036219,0.9964607407283539,49,1.6370870361002556,0.324557496980512,0.0021682078753391225,0.0005849747054226231,0.49281838920893584,0.09989048290979916
s2,0.001,1000,retail_risk_appetite,0.04,50,1.0,0.0,0.9286524008666414,1.0,50,2.1106003525531767,0.4549727567979785,0.004610692904786599,0.0013583628215182136,0.6403539125162852,0.14111997532959375
s2,0.001,1000,social_mean_degree,4,50,0.8,0.4,0.6696289406777459,0.887562499842239,40,1.2828937394808153,0.2938372771056969,0.0014266032620688584,0.0004746484787946133,0.38955942961775714,0.08978636934999878
s2,0.001,1000,social_mean_degree,8,50,0.98,0.13999999999999999,0.8950455641036219,0.9964607407283539,49,1.5581410370296018,0.35364611522799133,0.002032111112562792,0.0006026892798245627,0.4694968423841649,0.10837326860557035
s2,0.001,1000,social_mean_degree,12,50,0.98,0.13999999999999999,0.8950455641036219,0.9964607407283539,49,1.6635097038474966,0.30883704793013383,0.0022975838684774824,0.0004925813429791697,0.4989855818550089,0.09603305197114123
s2,0.001,1000,social_mean_degree,16,50,1.0,0.0,0.9286524008666414,1.0,50,1.829022842551421,0.34922212812300624,0.002699166819010877,0.0006697279102222288,0.5472427397994154,0.108462006026045
s2,0.001,1000,placement,random,50,0.2,0.4,0.1124375001577611,0.3303710593222542,10,0.8317861710343943,0.1794453723719087,0.0002095326019151955,0.00027398263046078805,0.25952863923047775,0.056089050506846636
s2,0.001,1000,placement,high_degree,50,0.98,0.13999999999999999,0.8950455641036219,0.9964607407283539,49,1.6370870361002556,0.324557496980512,0.0021682078753391225,0.0005849747054226231,0.49281838920893584,0.09989048290979916
s3,0.35,1000,feedback_strength,0.0,50,0.0,0.0,6.938893903907228e-18,0.07134759913335872,0,1.776810878601012,0.022732292229771363,0.0004131147980038678,0.0003540357539473335,0.11453187094339728,0.02856855170123966
s3,0.35,1000,feedback_strength,0.4,50,0.0,0.0,6.938893903907228e-18,0.07134759913335872,0,1.776810878601012,0.022732292229771363,0.0004131147980038678,0.0003540357539473335,0.11453187094339728,0.02856855170123966
s3,0.35,1000,feedback_strength,0.8,50,0.0,0.0,6.938893903907228e-18,0.07134759913335872,0,1.776810878601012,0.022732292229771363,0.0004131147980038678,0.0003540357539473335,0.11453187094339728,0.02856855170123966
s3,0.35,1000,feedback_strength,1.2,50,0.0,0.0,6.938893903907228e-18,0.07134759913335872,0,1.776810878601012,0.022732292229771363,0.0004131147980038678,0.0003540357539473335,0.11453187094339728,0.02856855170123966
s3,0.35,1000,feedback_strength,1.6,50,0.0,0.0,6.938893903907228e-18,0.07134759913335872,0,1.776810878601012,0.022732292229771363,0.0004131147980038678,0.0003540357539473335,0.11453187094339728,0.02856855170123966
s3,0.35,1000,asset_liquidity_scale,0.5,50,1.0,0.0,0.9286524008666414,1.0,50,2.017509214842741,0.03004343301560791,0.0005065058313916365,0.0004186965242675111,0.15791204529720856,0.03926496649277859
s3,0.35,1000,asset_liquidity_scale,0.75,50,0.0,0.0,6.938893903907228e-18,0.07134759913335872,0,1.8768897784747063,0.025358371880884065,0.00046578152086365393,0.0003619925374257529,0.132240945019413,0.03239398802166871
s3,0.35,1000,asset_liquidity_scale,1.0,50,0.0,0.0,6.938893903907228e-18,0.07134759913335872,0,1.776810878601012,0.022732292229771363,0.0004131147980038678,0.0003540357539473335,0.11453187094339728,0.02856855170123966
s3,0.35,1000,asset_liquidity_scale,1.5,50,0.0,0.0,6.938893903907228e-18,0.07134759913335872,0,1.6385660826139867,0.01913733441385508,0.0003231461114654404,0.00032427181674195255,0.09254474801668625,0.023660419074676496
s3,0.35,1000,asset_liquidity_scale,2.0,50,0.0,0.0,6.938893903907228e-18,0.07134759913335872,0,1.542697519440199,0.01690635355041299,0.0002570676721784071,0.00028836661568235343,0.0793259324494412,0.020735334540898296
s3,0.35,1000,retail_wealth_scale,0.5,50,0.0,0.0,6.938893903907228e-18,0.07134759913335872,0,1.7777275375135115,0.022864242546534307,0.0002622105418775059,0.00031635490027301984,0.11422380173035405,0.028139155536277695
s3,0.35,1000,retail_wealth_scale,1.0,50,0.0,0.0,6.938893903907228e-18,0.07134759913335872,0,1.776810878601012,0.022732292229771363,0.0004131147980038678,0.0003540357539473335,0.11453187094339728,0.02856855170123966
s3,0.35,1000,retail_wealth_scale,2.0,50,0.0,0.0,6.938893903907228e-18,0.07134759913335872,0,1.7773046162800292,0.023076971696002965,0.0005229482086433527,0.0003630706974355426,0.11711253464953865,0.02982353945147279
s3,0.35,1000,retail_risk_appetite,0.01,50,0.0,0.0,6.938893903907228e-18,0.07134759913335872,0,1.7763730239875186,0.022565180089331262,0.0001310691085592113,0.00015815032357794604,0.11422394315812272,0.028139103008552012
s3,0.35,1000,retail_risk_appetite,0.02,50,0.0,0.0,6.938893903907228e-18,0.07134759913335872,0,1.776810878601012,0.022732292229771363,0.0004131147980038678,0.0003540357539473335,0.11453187094339728,0.02856855170123966
s3,0.35,1000,retail_risk_appetite,0.04,50,0.0,0.0,6.938893903907228e-18,0.07134759913335872,0,1.778457956298592,0.023167446024295806,0.0010450994793413523,0.0007226596143188752,0.11709895678891412,0.029831969191034757
s3,0.35,1000,social_mean_degree,4,50,0.0,0.0,6.938893903907228e-18,0.07134759913335872,0,1.776810878601012,0.022732292229771363,0.0004131147980038678,0.0003540357539473335,0.11453187094339728,0.02856855170123966
s3,0.35,1000,social_mean_degree,8,50,0.0,0.0,6.938893903907228e-18,0.07134759913335872,0,1.776810878601012,0.022732292229771363,0.0004131147980038678,0.0003540357539473335,0.11453187094339728,0.02856855170123966
s3,0.35,1000,social_mean_degree,12,50,0.0,0.0,6.938893903907228e-18,0.07134759913335872,0,1.776810878601012,0.022732292229771363,0.0004131147980038678,0.0003540357539473335,0.11453187094339728,0.02856855170123966
s3,0.35,1000,social_mean_degree,16,50,0.0,0.0,6.938893903907228e-18,0.07134759913335872,0,1.776810878601012,0.022732292229771363,0.0004131147980038678,0.0003540357539473335,0.11453187094339728,0.02856855170123966
s3,0.35,1000,placement,random,50,0.0,0.0,6.938893903907228e-18,0.07134759913335872,0,1.776810878601012,0.022732292229771363,0.0004131147980038678,0.0003540357539473335,0.11453187094339728,0.02856855170123966
s3,0.35,1000,placement,high_degree,50,0.0,0.0,6.938893903907228e-18,0.07134759913335872,0,1.776810878601012,0.022732292229771363,0.0004131147980038678,0.0003540357539473335,0.11453187094339728,0.02856855170123966
s4,0.03,1000,feedback_strength,0.0,50,0.52,0.49959983987187184,0.38511744890044614,0.6520286471342196,26,0.9608406670547027,0.15521488084061777,0.00018311563896851753,0.00030527199687674394,0.2999696102787891,0.04816682710744046
s4,0.03,1000,feedback_strength,0.4,50,0.52,0.49959983987187184,0.38511744890044614,0.6520286471342196,26,0.9608406670547027,0.15521488084061777,0.00018311563896851753,0.00030527199687674394,0.2999696102787891,0.04816682710744046
s4,0.03,1000,feedback_strength,0.8,50,0.52,0.49959983987187184,0.38511744890044614,0.6520286471342196,26,0.9608406670547027,0.15521488084061777,0.00018311563896851753,0.00030527199687674394,0.2999696102787891,0.04816682710744046
s4,0.03,1000,feedback_strength,1.2,50,0.52,0.49959983987187184,0.38511744890044614,0.6520286471342196,26,0.9608406670547027,0.15521488084061777,0.00018311563896851753,0.00030527199687674394,0.2999696102787891,0.04816682710744046
s4,0.03,1000,feedback_strength,1.6,50,0.52,0.49959983987187184,0.38511744890044614,0.6520286471342196,26,0.9608406670547027,0.15521488084061777,0.00018311563896851753,0.00030527199687674394,0.2999696102787891,0.04816682710744046
s4,0.03,1000,asset_liquidity_scale,0.5,50,0.5,0.5,0.3664451431682858,0.6335548568317142,25,0.9608327616635147,0.16127664769243275,0.00014028666192880766,0.000319123668882381,0.2998656731571939,0.05009617825357578
s4,0.03,1000,asset_liquidity_scale,0.75,50,0.54,0.49839743177508455,0.4039887139915748,0.6703034780777566,27,0.9597401642572357,0.1558306354077385,0.00016784060390951475,0.0003103135019537893,0.29957188168251414,0.04837127769323146
s4,0.03,1000,asset_liquidity_scale,1.0,50,0.52,0.49959983987187184,0.38511744890044614,0.6520286471342196,26,0.9608406670547027,0.15521488084061777,0.00018311563896851753,0.00030527199687674394,0.2999696102787891,0.04816682710744046
s4,0.03,1000,asset_liquidity_scale,1.5,50,0.54,0.49839743177508455,0.4039887139915748,0.6703034780777566,27,0.9654609860616935,0.15430583383767216,0.00021224422606751708,0.000301110444105613,0.30157542559091566,0.047819325503307614
s4,0.03,1000,asset_liquidity_scale,2.0,50,0.54,0.49839743177508455,0.4039887139915748,0.6703034780777566,27,0.967719217957496,0.1535288971266026,0.0002040810881398887,0.0002992495466112037,0.3023826019627711,0.0475086113103997
s4,0.03,1000,retail_wealth_scale,0.5,50,0.54,0.49839743177508455,0.4039887139915748,0.6703034780777566,27,0.967719217957496,0.1535288971266026,0.0002040810881398887,0.0002992495466112037,0.3023826019627711,0.0475086113103997
s4,0.03,1000,retail_wealth_scale,1.0,50,0.52,0.49959983987187184,0.38511744890044614,0.6520286471342196,26,0.9608406670547027,0.15521488084061777,0.00018311563896851753,0.00030527199687674394,0.2999696102787891,0.04816682710744046
s4,0.03,1000,retail_wealth_scale,2.0,50,0.5,0.5,0.3664451431682858,0.6335548568317142,25,0.9608327616635147,0.16127664769243275,0.00014028666192880766,0.000319123668882381,0.2998656731571939,0.05009617825357578
s4,0.03,1000,retail_risk_appetite,0.01,50,0.54,0.49839743177508455,0.4039887139915748,0.6703034780777566,27,0.96611461593027,0.15366972427092965,9.965386533222939e-05,0.000152453302927988,0.30188122742178786,0.04755693192699507
s4,0.03,1000,retail_risk_appetite,0.02,50,0.52,0.49959983987187184,0.38511744890044614,0.6520286471342196,26,0.9608406670547027,0.15521488084061777,0.00018311563896851753,0.00030527199687674394,0.2999696102787891,0.04816682710744046
s4,0.03,1000,retail_risk_appetite,0.04,50,0.5,0.5,0.3664451431682858,0.6335548568317142,25,0.9580972336435529,0.15647181709702085,0.0002769941416552847,0.0005914060348033275,0.29896536335968593,0.048539917712312586
s4,0.03,1000,social_mean_degree,4,50,0.52,0.49959983987187184,0.38511744890044614,0.6520286471342196,26,0.9608406670547027,0.15521488084061777,0.00018311563896851753,0.00030527199687674394,0.2999696102787891,0.04816682710744046
s4,0.03,1000,social_mean_degree,8,50,0.52,0.49959983987187184,0.38511744890044614,0.6520286471342196,26,0.9608406670547027,0.15521488084061777,0.00018311563896851753,0.00030527199687674394,0.2999696102787891,0.04816682710744046
s4,0.03,1000,social_mean_degree,12,50,0.52,0.49959983987187184,0.38511744890044614,0.6520286471342196,26,0.9608406670547027,0.15521488084061777,0.00018311563896851753,0.00030527199687674394,0.2999696102787891,0.04816682710744046
s4,0.03,1000,social_mean_degree,16,50,0.52,0.49959983987187184,0.38511744890044614,0.6520286471342196,26,0.9608406670547027,0.15521488084061777,0.00018311563896851753,0.00030527199687674394,0.2999696102787891,0.04816682710744046
s4,0.03,1000,placement,random,50,0.52,0.49959983987187184,0.38511744890044614,0.6520286471342196,26,0.9608406670547027,0.15521488084061777,0.00018311563896851753,0.00030527199687674394,0.2999696102787891,0.04816682710744046
s4,0.03,1000,placement,high_degree,50,0.52,0.49959983987187184,0.38511744890044614,0.6520286471342196,26,0.9608406670547027,0.15521488084061777,0.00018311563896851753,0.00030527199687674394,0.2999696102787891,0.04816682710744046
