scenario,n_society,alpha,primary_metric,primary_failure_mean,primary_failure_n,primary_failure_successes,primary_failure_ci_low,primary_failure_ci_high,primary_failure_score_mean,collapse_rate_mean,collapse_rate_ci_low,collapse_rate_ci_high,max_collapse_score_mean,retail_loss_pct_mean,liquidity_stress_mean,cancel_rate_mean,spoof_depth_to_liquidity_mean,wash_share_mean,volume_distortion_mean,withdrawal_loss_mean
s2,500,0.00095,generic_collapse,0.3,30,9,0.16664748268243793,0.47875787458714947,0.8729772904131675,0.3,0.16664748268243793,0.47875787458714947,0.8729772904131675,0.00019431294310659172,1.091215502666471,0.0,0.0,0.0,0.0,0.0
s2,500,0.001,generic_collapse,0.3,30,9,0.16664748268243793,0.47875787458714947,0.8729772904131675,0.3,0.16664748268243793,0.47875787458714947,0.8729772904131675,0.00019431294310659172,1.091215502666471,0.0,0.0,0.0,0.0,0.0
s2,500,0.00105,generic_collapse,1.0,30,30,0.8864866068260312,0.9999999999999999,1.629873761814151,1.0,0.8864866068260312,0.9999999999999999,1.629873761814151,0.0028958757330137053,1.931390739892098,0.0,0.0,0.0,0.0,0.0
s2,500,0.0011,generic_collapse,1.0,30,30,0.8864866068260312,0.9999999999999999,1.629873761814151,1.0,0.8864866068260312,0.9999999999999999,1.629873761814151,0.0028958757330137053,1.931390739892098,0.0,0.0,0.0,0.0,0.0
s2,500,0.00115,generic_collapse,1.0,30,30,0.8864866068260312,0.9999999999999999,1.629873761814151,1.0,0.8864866068260312,0.9999999999999999,1.629873761814151,0.0028958757330137053,1.931390739892098,0.0,0.0,0.0,0.0,0.0
s2,500,0.0012,generic_collapse,1.0,30,30,0.8864866068260312,0.9999999999999999,1.629873761814151,1.0,0.8864866068260312,0.9999999999999999,1.629873761814151,0.0028958757330137053,1.931390739892098,0.0,0.0,0.0,0.0,0.0
s2,500,0.00125,generic_collapse,1.0,30,30,0.8864866068260312,0.9999999999999999,1.629873761814151,1.0,0.8864866068260312,0.9999999999999999,1.629873761814151,0.0028958757330137053,1.931390739892098,0.0,0.0,0.0,0.0,0.0
s2,500,0.0013,generic_collapse,1.0,30,30,0.8864866068260312,0.9999999999999999,1.629873761814151,1.0,0.8864866068260312,0.9999999999999999,1.629873761814151,0.0028958757330137053,1.931390739892098,0.0,0.0,0.0,0.0,0.0
s2,500,0.0014,generic_collapse,1.0,30,30,0.8864866068260312,0.9999999999999999,1.629873761814151,1.0,0.8864866068260312,0.9999999999999999,1.629873761814151,0.0028958757330137053,1.931390739892098,0.0,0.0,0.0,0.0,0.0
s2,500,0.0015,generic_collapse,1.0,30,30,0.8864866068260312,0.9999999999999999,1.629873761814151,1.0,0.8864866068260312,0.9999999999999999,1.629873761814151,0.0028958757330137053,1.931390739892098,0.0,0.0,0.0,0.0,0.0
s2,500,0.00175,generic_collapse,1.0,30,30,0.8864866068260312,0.9999999999999999,1.629873761814151,1.0,0.8864866068260312,0.9999999999999999,1.629873761814151,0.0028958757330137053,1.931390739892098,0.0,0.0,0.0,0.0,0.0
s2,500,0.002,generic_collapse,1.0,30,30,0.8864866068260312,0.9999999999999999,1.629873761814151,1.0,0.8864866068260312,0.9999999999999999,1.629873761814151,0.0028958757330137053,1.931390739892098,0.0,0.0,0.0,0.0,0.0
s2,500,0.0025,generic_collapse,1.0,30,30,0.8864866068260312,0.9999999999999999,1.629873761814151,1.0,0.8864866068260312,0.9999999999999999,1.629873761814151,0.0028958757330137053,1.931390739892098,0.0,0.0,0.0,0.0,0.0
s2,500,0.003,generic_collapse,1.0,30,30,0.8864866068260312,0.9999999999999999,2.479209575528939,1.0,0.8864866068260312,0.9999999999999999,2.479209575528939,0.00511498827575178,2.5659925232847964,0.0,0.0,0.0,0.0,0.0
s2,500,0.004,generic_collapse,1.0,30,30,0.8864866068260312,0.9999999999999999,2.479209575528939,1.0,0.8864866068260312,0.9999999999999999,2.479209575528939,0.00511498827575178,2.5659925232847964,0.0,0.0,0.0,0.0,0.0
s2,500,0.005,generic_collapse,1.0,30,30,0.8864866068260312,0.9999999999999999,2.479209575528939,1.0,0.8864866068260312,0.9999999999999999,2.479209575528939,0.00511498827575178,2.5659925232847964,0.0,0.0,0.0,0.0,0.0
s2,1000,0.0,generic_collapse,0.3,30,9,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.3,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.00018186806373950715,1.0564286337095807,0.0,0.0,0.0,0.0,0.0
s2,1000,4e-05,generic_collapse,0.3,30,9,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.3,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.00018186806373950715,1.0564286337095807,0.0,0.0,0.0,0.0,0.0
s2,1000,5e-05,generic_collapse,0.3,30,9,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.3,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.00018186806373950715,1.0564286337095807,0.0,0.0,0.0,0.0,0.0
s2,1000,6e-05,generic_collapse,0.3,30,9,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.3,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.00018186806373950715,1.0564286337095807,0.0,0.0,0.0,0.0,0.0
s2,1000,7e-05,generic_collapse,0.3,30,9,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.3,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.00018186806373950715,1.0564286337095807,0.0,0.0,0.0,0.0,0.0
s2,1000,7.5e-05,generic_collapse,0.3,30,9,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.3,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.00018186806373950715,1.0564286337095807,0.0,0.0,0.0,0.0,0.0
s2,1000,8e-05,generic_collapse,0.3,30,9,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.3,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.00018186806373950715,1.0564286337095807,0.0,0.0,0.0,0.0,0.0
s2,1000,9e-05,generic_collapse,0.3,30,9,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.3,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.00018186806373950715,1.0564286337095807,0.0,0.0,0.0,0.0,0.0
s2,1000,0.0001,generic_collapse,0.3,30,9,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.3,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.00018186806373950715,1.0564286337095807,0.0,0.0,0.0,0.0,0.0
s2,1000,0.000125,generic_collapse,0.3,30,9,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.3,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.00018186806373950715,1.0564286337095807,0.0,0.0,0.0,0.0,0.0
s2,1000,0.00015,generic_collapse,0.3,30,9,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.3,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.00018186806373950715,1.0564286337095807,0.0,0.0,0.0,0.0,0.0
s2,1000,0.000175,generic_collapse,0.3,30,9,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.3,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.00018186806373950715,1.0564286337095807,0.0,0.0,0.0,0.0,0.0
s2,1000,0.0002,generic_collapse,0.3,30,9,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.3,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.00018186806373950715,1.0564286337095807,0.0,0.0,0.0,0.0,0.0
s2,1000,0.000225,generic_collapse,0.3,30,9,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.3,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.00018186806373950715,1.0564286337095807,0.0,0.0,0.0,0.0,0.0
s2,1000,0.00025,generic_collapse,0.3,30,9,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.3,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.00018186806373950715,1.0564286337095807,0.0,0.0,0.0,0.0,0.0
s2,1000,0.000275,generic_collapse,0.3,30,9,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.3,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.00018186806373950715,1.0564286337095807,0.0,0.0,0.0,0.0,0.0
s2,1000,0.0003,generic_collapse,0.3,30,9,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.3,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.00018186806373950715,1.0564286337095807,0.0,0.0,0.0,0.0,0.0
s2,1000,0.00035,generic_collapse,0.3,30,9,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.3,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.00018186806373950715,1.0564286337095807,0.0,0.0,0.0,0.0,0.0
s2,1000,0.0004,generic_collapse,0.3,30,9,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.3,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.00018186806373950715,1.0564286337095807,0.0,0.0,0.0,0.0,0.0
s2,1000,0.00045,generic_collapse,0.3,30,9,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.3,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.00018186806373950715,1.0564286337095807,0.0,0.0,0.0,0.0,0.0
s2,1000,0.0005,generic_collapse,0.3,30,9,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.3,0.16664748268243793,0.47875787458714947,0.8451707252811987,0.00018186806373950715,1.0564286337095807,0.0,0.0,0.0,0.0,0.0
s2,1000,0.00055,generic_collapse,1.0,30,30,0.8864866068260312,0.9999999999999999,1.6629314482701054,1.0,0.8864866068260312,0.9999999999999999,1.6629314482701054,0.0021846826644376675,2.006310438225103,0.0,0.0,0.0,0.0,0.0
s2,1000,0.0006,generic_collapse,1.0,30,30,0.8864866068260312,0.9999999999999999,1.6629314482701054,1.0,0.8864866068260312,0.9999999999999999,1.6629314482701054,0.0021846826644376675,2.006310438225103,0.0,0.0,0.0,0.0,0.0
s2,1000,0.00065,generic_collapse,1.0,30,30,0.8864866068260312,0.9999999999999999,1.6629314482701054,1.0,0.8864866068260312,0.9999999999999999,1.6629314482701054,0.0021846826644376675,2.006310438225103,0.0,0.0,0.0,0.0,0.0
s2,1000,0.0007,generic_collapse,1.0,30,30,0.8864866068260312,0.9999999999999999,1.6629314482701054,1.0,0.8864866068260312,0.9999999999999999,1.6629314482701054,0.0021846826644376675,2.006310438225103,0.0,0.0,0.0,0.0,0.0
